,Unnamed: 0,Unnamed: 0.1,Business_links,Zipcode_searched,Has_reviews,Actual_Zipcode
251,1057,63,https://www.yelp.com/biz/wayne-perry-plumbing-heating-and-air-conditioning-oklahoma-city?osq=plumbing,73107,,
252,1079,85,https://www.yelp.com/biz/rucker-mechanical-and-electric-oklahoma-city?osq=plumbing,73107,,
253,1081,87,https://www.yelp.com/biz/stone-creek-plumbing-oklahoma-city?osq=plumbing,73107,,
254,1083,89,https://www.yelp.com/biz/pauls-plumbing-bethany?osq=plumbing,73107,,
255,1084,90,https://www.yelp.com/biz/gregorys-plumbing-co-oklahoma-city-2?osq=plumbing,73107,,
256,1090,96,https://www.yelp.com/biz/oklahoma-city-plumbing-company-oklahoma-city?osq=plumbing,73107,,
257,1091,97,https://www.yelp.com/biz/eric-the-plumber-bethany?osq=plumbing,73107,,
258,1095,101,https://www.yelp.com/biz/southeast-plumbing-and-backhoe-bethany-8?osq=plumbing,73107,,
259,1101,107,https://www.yelp.com/biz/b-and-r-plumbing-heat-and-air-bethany?osq=plumbing,73107,,
260,1109,115,https://www.yelp.com/biz/anderson-plumbing-company-oklahoma-city?osq=plumbing,73107,,
261,1113,119,https://www.yelp.com/biz/haynes-john-e-plumbing-bethany?osq=plumbing,73107,,
262,1116,122,https://www.yelp.com/biz/plumbing-masters-bethany?osq=plumbing,73107,,
263,1117,123,https://www.yelp.com/biz/mid-city-plumbing-oklahoma-city?osq=plumbing,73107,,
264,1122,128,https://www.yelp.com/biz/reddy-rooter-warr-acres?osq=plumbing,73107,,
265,1123,129,https://www.yelp.com/biz/professional-plumbing-services-oklahoma-city?osq=plumbing,73107,,
266,1124,130,https://www.yelp.com/biz/eagan-plumbing-bethany?osq=plumbing,73107,,
267,1126,132,https://www.yelp.com/biz/plumb-crazy-plumbing-and-drains-bethany?osq=plumbing,73107,,
268,1135,141,https://www.yelp.com/biz/b-and-r-pump-and-equipment-oklahoma-city?osq=plumbing,73107,,
269,1136,142,https://www.yelp.com/biz/johnnys-plumbing-heating-and-air-conditioning-oklahoma-city?osq=plumbing,73107,,
270,1137,143,https://www.yelp.com/biz/ars-oklahoma-city?osq=plumbing,73107,,
271,1138,144,https://www.yelp.com/biz/anyhour-plumbing-and-sewer-oklahoma-city?osq=plumbing,73107,,
272,1140,146,https://www.yelp.com/biz/roby-johnny-g-oklahoma-city?osq=plumbing,73107,,
273,1141,147,https://www.yelp.com/biz/american-residential-services-of-ok-oklahoma-city?osq=plumbing,73107,,
274,1142,148,https://www.yelp.com/biz/amco-lynch-electric-plumbing-heat-and-air-oklahoma-city?osq=plumbing,73107,,
275,1143,149,https://www.yelp.com/biz/browns-construction-oklahoma-city?osq=plumbing,73107,,
276,1144,150,https://www.yelp.com/biz/bethany-plbg-bethany?osq=plumbing,73107,,
277,1147,153,https://www.yelp.com/biz/roto-rooter-oklahoma-city-oklahoma-city?osq=plumbing,73107,,
278,1151,157,https://www.yelp.com/biz/southern-oaks-plumbing-oklahoma-city?osq=plumbing,73107,,
279,1153,159,https://www.yelp.com/biz/plumbers-okc-oklahoma-city-4?osq=plumbing,73107,,
280,1155,161,https://www.yelp.com/biz/rooter-max-bethany?osq=plumbing,73107,,
281,1157,163,https://www.yelp.com/biz/b-and-d-plumbing-oklahoma-city?osq=plumbing,73107,,
282,1158,164,https://www.yelp.com/biz/reddy-rooter-bethany?osq=plumbing,73107,,
283,1162,168,https://www.yelp.com/biz/handleys-plumbing-oklahoma-city?osq=plumbing,73107,,
284,1169,175,https://www.yelp.com/biz/neeley-james-r-oklahoma-city?osq=plumbing,73107,,
285,1170,176,https://www.yelp.com/biz/all-hours-plumbing-heating-and-air-conditioning-oklahoma-city?osq=plumbing,73107,,
286,1173,179,https://www.yelp.com/biz/randall-mechanical-service-oklahoma-city?osq=plumbing,73107,,
287,1174,180,https://www.yelp.com/biz/baxter-electric-heating-and-air-conditioning-oklahoma-city?osq=plumbing,73107,,
288,1175,181,https://www.yelp.com/biz/homeland-plumbing-heating-and-air-oklahoma-city?osq=plumbing,73107,,
289,1176,182,https://www.yelp.com/biz/flair-it-okc-oklahoma-city?osq=plumbing,73107,,
290,1178,184,https://www.yelp.com/biz/randalls-mechanical-heating-and-air-oklahoma-city?osq=plumbing,73107,,
291,1186,192,https://www.yelp.com/biz/george-patricks-plumbing-oklahoma-city?osq=plumbing,73107,,
292,1188,194,https://www.yelp.com/biz/mr-comfort-oklahoma-city?osq=plumbing,73107,,
293,1272,58,https://www.yelp.com/biz/alliance-fire-protection-oklahoma-city?osq=plumbing,73108,,
294,1281,67,https://www.yelp.com/biz/brinkleys-plumbing-oklahoma-city-2?osq=plumbing,73108,,
295,1291,77,https://www.yelp.com/biz/james-plumbing-repair-service-oklahoma-city?osq=plumbing,73108,,
296,1300,86,https://www.yelp.com/biz/jcc-plumbing-oklahoma-city?osq=plumbing,73108,,
297,1307,93,https://www.yelp.com/biz/b-and-r-plumbing-heat-and-air-oklahoma-city?osq=plumbing,73108,,
298,1308,94,https://www.yelp.com/biz/dwight-patricks-plumbing-oklahoma-city?osq=plumbing,73108,,
299,1315,101,https://www.yelp.com/biz/all-plumbing-and-leak-locating-oklahoma-city?osq=plumbing,73108,,
300,1331,117,https://www.yelp.com/biz/brinkleys-plumbing-oklahoma-city?osq=plumbing,73108,,
301,1337,123,https://www.yelp.com/biz/the-oldfashion-handyman-oklahoma-city?osq=plumbing,73108,,
302,1342,128,https://www.yelp.com/biz/rpb-construction-oklahoma-city?osq=plumbing,73108,,
303,1348,134,https://www.yelp.com/biz/plumbing-plus-handyman-servuces-oklahoma-city?osq=plumbing,73108,,
304,1357,143,https://www.yelp.com/biz/schuler-plumbing-and-gas-fitting-company-oklahoma-city?osq=plumbing,73108,,
305,1363,149,https://www.yelp.com/biz/k-and-a-services-2019-oklahoma-city?osq=plumbing,73108,,
306,1388,174,https://www.yelp.com/biz/martell-mechanical-oklahoma-city?osq=plumbing,73108,,
307,1396,182,https://www.yelp.com/biz/oklahoma-painting-and-construction-oklahoma-city?osq=plumbing,73108,,
308,1523,89,https://www.yelp.com/biz/price-rite-plumbing-services-oklahoma-city-3?osq=plumbing,73109,,
309,1553,119,https://www.yelp.com/biz/price-rite-plumbing-oklahoma-city-2?osq=plumbing,73109,,
310,1555,121,https://www.yelp.com/biz/barnums-plumbing-service-oklahoma-city-2?osq=plumbing,73109,,
311,1558,124,https://www.yelp.com/biz/right-price-plumbing-oklahoma-city?osq=plumbing,73109,,
312,1569,135,https://www.yelp.com/biz/drain-right-plumbing-oklahoma-city?osq=plumbing,73109,,
313,1577,143,https://www.yelp.com/biz/southeast-plumbing-heating-and-air-oklahoma-city?osq=plumbing,73109,,
314,1597,163,https://www.yelp.com/biz/goure-tom-plumbing-heating-and-air-conditioning-moore?osq=plumbing,73109,,
315,1601,167,https://www.yelp.com/biz/next-level-plumbing-oklahoma-city?osq=plumbing,73109,,
316,1616,182,https://www.yelp.com/biz/redman-drilling-oklahoma-city-2?osq=plumbing,73109,,
317,1654,0,https://www.yelp.com/biz/pooter-rooter-and-plumbing-oklahoma-city?osq=plumbing,73110,,
318,1666,12,https://www.yelp.com/biz/chesters-plumbing-heating-and-air-conditioning-midwest-city?osq=plumbing,73110,,
319,1667,13,https://www.yelp.com/biz/integrity-plumbing-oklahoma-city?osq=plumbing,73110,,
320,1669,15,https://www.yelp.com/biz/boyle-services-inc-st-tulsa?osq=plumbing,73110,,
321,1673,19,https://www.yelp.com/biz/j-and-a-plumbing-midwest-city?osq=plumbing,73110,,
322,1676,22,https://www.yelp.com/biz/boyle-services-inc-midwest-city-2?osq=plumbing,73110,,
323,1683,29,https://www.yelp.com/biz/emergency-plumbing-oklahoma-city?osq=plumbing,73110,,
324,1684,30,https://www.yelp.com/biz/9-drains-plumbing-oklahoma-city?osq=plumbing,73110,,
325,1693,39,https://www.yelp.com/biz/hamilton-hurlan-jr-spencer?osq=plumbing,73110,,
326,1696,42,https://www.yelp.com/biz/coma-hurk-plumbing-spencer?osq=plumbing,73110,,
327,1698,44,https://www.yelp.com/biz/rapid-plumbers-okc-oklahoma-city?osq=plumbing,73110,,
328,1699,45,https://www.yelp.com/biz/toms-maintenance-and-home-repairs-midwest-city-2?osq=plumbing,73110,,
329,1710,56,https://www.yelp.com/biz/kellys-plumbing-supplies-nicoma-park?osq=plumbing,73110,,
330,1716,62,https://www.yelp.com/biz/vannoy-and-son-drilling-company-nicoma-park?osq=plumbing,73110,,
331,1717,63,https://www.yelp.com/biz/all-out-pump-service-and-drilling-oklahoma-city?osq=plumbing,73110,,
332,1720,66,https://www.yelp.com/biz/r-d-s-plumbing-and-construction-services-midwest-city?osq=plumbing,73110,,
333,1722,68,https://www.yelp.com/biz/red-plains-plumbing-oklahoma-city?osq=plumbing,73110,,
334,1727,73,https://www.yelp.com/biz/eastside-plumbing-spencer?osq=plumbing,73110,,
335,1731,77,https://www.yelp.com/biz/big-johns-plumbing-edmond?osq=plumbing,73110,,
336,1732,78,https://www.yelp.com/biz/plumb-safe-plumbing-edmond?osq=plumbing,73110,,
337,1738,84,https://www.yelp.com/biz/edmond-plumbing-edmond-2?osq=plumbing,73110,,
338,1739,85,https://www.yelp.com/biz/tri-sec-plumbing-oklahoma-city-2?osq=plumbing,73110,,
339,1740,86,https://www.yelp.com/biz/comfort-caire-plumbing-heating-and-air-conditioning-edmond?osq=plumbing,73110,,
340,1741,87,https://www.yelp.com/biz/ramsey-mike-plumbing-edmond?osq=plumbing,73110,,
341,1742,88,https://www.yelp.com/biz/bryant-plumbing-heating-and-air-conditioning-oklahoma-city?osq=plumbing,73110,,
342,1748,94,https://www.yelp.com/biz/antwines-plumbing-heating-and-sewer-service-spencer?osq=plumbing,73110,,
343,1749,95,https://www.yelp.com/biz/chets-heating-and-air-conditioning-oklahoma-city?osq=plumbing,73110,,
344,1762,108,https://www.yelp.com/biz/heartland-mechanical-edmond?osq=plumbing,73110,,
345,1763,109,https://www.yelp.com/biz/tarbutton-john-edmond?osq=plumbing,73110,,
346,1855,33,https://www.yelp.com/biz/dons-plumbing-midwest-city?osq=plumbing,73111,,
347,2203,177,https://www.yelp.com/biz/ever-ready-plumbing-heating-and-air-conditioning-oklahoma-city-2?osq=plumbing,73112,,
348,2259,13,https://www.yelp.com/biz/mallett-plumbing-and-utility-oklahoma-city?osq=plumbing,73113,,
349,2401,16,https://www.yelp.com/biz/above-all-plumbing-edmond?osq=plumbing,73114,,
350,2402,17,https://www.yelp.com/biz/edmond-plumbing-edmond-6?osq=plumbing,73114,,
351,2405,20,https://www.yelp.com/biz/quality-irrigation-edmond-2?osq=plumbing,73114,,
352,2408,23,https://www.yelp.com/biz/heritage-services-edmond?osq=plumbing,73114,,
353,2426,41,https://www.yelp.com/biz/edmond-air-conditioning-heating-and-plumbing-edmond-6?osq=plumbing,73114,,
354,2427,42,https://www.yelp.com/biz/woods-plumbing-and-sewer-service-edmond-2?osq=plumbing,73114,,
355,2430,45,https://www.yelp.com/biz/hickman-plumbing-edmond?osq=plumbing,73114,,
356,2432,47,https://www.yelp.com/biz/a-macs-plumbing-edmond?osq=plumbing,73114,,
357,2439,54,https://www.yelp.com/biz/plumb-genius-edmond?osq=plumbing,73114,,
358,2450,65,https://www.yelp.com/biz/gose-plumbing-edmond-2?osq=plumbing,73114,,
359,2462,77,https://www.yelp.com/biz/poling-plumbing-edmond-2?osq=plumbing,73114,,
360,2463,78,https://www.yelp.com/biz/price-plumbing-edmond?osq=plumbing,73114,,
361,2465,80,https://www.yelp.com/biz/mcguire-plumbing-edmond-2?osq=plumbing,73114,,
362,2472,87,https://www.yelp.com/biz/logans-plumbing-edmond?osq=plumbing,73114,,
363,2474,89,https://www.yelp.com/biz/hermans-plumbing-edmond?osq=plumbing,73114,,
364,2475,90,https://www.yelp.com/biz/olson-plumbing-company-edmond?osq=plumbing,73114,,
365,2478,93,https://www.yelp.com/biz/elder-plumbing-heating-and-air-conditioning-edmond-2?osq=plumbing,73114,,
366,2482,97,https://www.yelp.com/biz/greg-mullin-edmond?osq=plumbing,73114,,
367,2483,98,https://www.yelp.com/biz/minor-mechanical-edmond?osq=plumbing,73114,,
368,2485,100,https://www.yelp.com/biz/minor-gerald-edmond?osq=plumbing,73114,,
369,2496,111,https://www.yelp.com/biz/busch-dale-plumbing-edmond?osq=plumbing,73114,,
370,2499,114,https://www.yelp.com/biz/watts-plumbing-edmond?osq=plumbing,73114,,
371,2501,116,https://www.yelp.com/biz/lonnies-plumbing-edmond?osq=plumbing,73114,,
372,2511,126,https://www.yelp.com/biz/hardesty-team-air-conditioning-edmond?osq=plumbing,73114,,
373,2520,135,https://www.yelp.com/biz/ars-of-oklahoma-edmond?osq=plumbing,73114,,
374,2528,143,https://www.yelp.com/biz/nu-flow-oklahoma-edmond?osq=plumbing,73114,,
375,2544,159,https://www.yelp.com/biz/fairway-plumbing-edmond?osq=plumbing,73114,,
376,2560,175,https://www.yelp.com/biz/h2-plumbing-agra?osq=plumbing,73114,,
377,2565,180,https://www.yelp.com/biz/cozy-home-handyman-services-stillwater-2?osq=plumbing,73114,,
378,2858,94,https://www.yelp.com/biz/lilley-plumbing-and-repair-oklahoma-city?osq=plumbing,73116,,
379,3420,13,https://www.yelp.com/biz/my-plumber-oklahoma-city?osq=plumbing,73119,,
380,3486,79,https://www.yelp.com/biz/macs-plumbing-moore?osq=plumbing,73119,,
381,3499,92,https://www.yelp.com/biz/water-boys-plumbing-moore?osq=plumbing,73119,,
382,3517,110,https://www.yelp.com/biz/air-comfort-solutions-moore-2?osq=plumbing,73119,,
383,3518,111,https://www.yelp.com/biz/spencer-camerons-plumbing-moore?osq=plumbing,73119,,
384,3530,123,https://www.yelp.com/biz/pure-custom-plumbing-moore?osq=plumbing,73119,,
385,3533,126,https://www.yelp.com/biz/minards-plumbing-moore?osq=plumbing,73119,,
386,3684,76,https://www.yelp.com/biz/allied-plumbing-heating-and-air-conditioning-edmond?osq=plumbing,73120,,
387,4480,8,https://www.yelp.com/biz/als-cooling-heating-plum-norman?osq=plumbing,73125,,
388,4870,22,https://www.yelp.com/biz/champion-plumbing-yukon?osq=plumbing,73127,,
389,4880,32,https://www.yelp.com/biz/f-and-s-plumbing-yukon?osq=plumbing,73127,,
390,4883,35,https://www.yelp.com/biz/mr-mcgee-plumbing-yukon?osq=plumbing,73127,,
391,4887,39,https://www.yelp.com/biz/all-around-plumbing-llc-yukon?osq=plumbing,73127,,
392,4891,43,https://www.yelp.com/biz/clarks-plumbing-yukon?osq=plumbing,73127,,
393,4898,50,https://www.yelp.com/biz/bailey-brothers-plumbing-heating-and-air-conditioning-yukon-3?osq=plumbing,73127,,
394,4908,60,https://www.yelp.com/biz/hicks-heating-air-conditioning-mustang?osq=plumbing,73127,,
395,4926,78,https://www.yelp.com/biz/rc-plumbing-yukon?osq=plumbing,73127,,
396,4927,79,https://www.yelp.com/biz/hawkins-kirk-and-tina-yukon?osq=plumbing,73127,,
397,4934,86,https://www.yelp.com/biz/wedman-plumbing-and-co-yukon?osq=plumbing,73127,,
398,4937,89,https://www.yelp.com/biz/smith-plumbing-yukon?osq=plumbing,73127,,
399,4947,99,https://www.yelp.com/biz/bailey-keith-plumbing-yukon?osq=plumbing,73127,,
400,4949,101,https://www.yelp.com/biz/pipeworks-plumbing-yukon?osq=plumbing,73127,,
401,4951,103,https://www.yelp.com/biz/carls-plumbing-mustang?osq=plumbing,73127,,
402,4968,120,https://www.yelp.com/biz/glovers-plumbing-and-sewer-service-mustang?osq=plumbing,73127,,
403,4974,126,https://www.yelp.com/biz/bailey-brothers-oklahoma-city?osq=plumbing,73127,,
404,4985,137,https://www.yelp.com/biz/bens-plumbing-yukon?osq=plumbing,73127,,
405,4990,142,https://www.yelp.com/biz/fiddler-pool-construction-mustang?osq=plumbing,73127,,
406,5004,156,https://www.yelp.com/biz/advanced-plumbing-and-sewer-service-mustang?osq=plumbing,73127,,
407,5007,159,https://www.yelp.com/biz/davids-plumbing-heating-and-air-conditioning-yukon?osq=plumbing,73127,,
408,5012,164,https://www.yelp.com/biz/stevens-plumbing-oklahoma?osq=plumbing,73127,,
409,5013,165,https://www.yelp.com/biz/tomahawk-plumbing-yukon?osq=plumbing,73127,,
410,5017,169,https://www.yelp.com/biz/hannegan-enterprises-piedmont?osq=plumbing,73127,,
411,5023,175,https://www.yelp.com/biz/lopez-heating-and-air-conditioning-mustang?osq=plumbing,73127,,
412,5025,177,https://www.yelp.com/biz/mayabb-plumbing-and-welding-piedmont?osq=plumbing,73127,,
413,5048,200,https://www.yelp.com/biz/blevins-sooner-plumbing-heating-and-air-conditioning-piedmont?osq=plumbing,73127,,
414,5055,207,https://www.yelp.com/biz/1st-choice-plumbing-oklahoma-city?osq=plumbing,73127,,
415,5057,209,https://www.yelp.com/biz/skippers-handyman-and-plumbing-piedmont?osq=plumbing,73127,,
416,5067,219,https://www.yelp.com/biz/morgan-plumbing-yukon?osq=plumbing,73127,,
417,5082,14,https://www.yelp.com/biz/justins-plumbing-wayne?osq=plumbing,73128,,
418,5222,154,https://www.yelp.com/biz/tankco-hvac-and-plumbing-el-reno-2?osq=plumbing,73128,,
419,5496,28,https://www.yelp.com/biz/choctaw-plumbing-and-heating-choctaw?osq=plumbing,73130,,
420,5523,55,https://www.yelp.com/biz/country-ests-plumbing-heating-and-air-conditioning-choctaw?osq=plumbing,73130,,
421,5538,70,https://www.yelp.com/biz/lee-glen-choctaw?osq=plumbing,73130,,
422,5554,86,https://www.yelp.com/biz/deen-walter-c-choctaw?osq=plumbing,73130,,
423,5681,42,https://www.yelp.com/biz/shaddix-and-sons-plumbing-edmond?osq=plumbing,73131,,
424,5728,89,https://www.yelp.com/biz/ingram-mechanical-edmond-2?osq=plumbing,73131,,
425,5763,124,https://www.yelp.com/biz/absolute-accurate-leak-detection-edmond?osq=plumbing,73131,,
426,6027,39,https://www.yelp.com/biz/higgins-plumbing-edmond?osq=plumbing,73134,,
427,6120,132,https://www.yelp.com/biz/williams-darrell-a-edmond?osq=plumbing,73134,,
428,6139,151,https://www.yelp.com/biz/big-d-plumbing-edmond?osq=plumbing,73134,,
429,6231,71,https://www.yelp.com/biz/plumbing-solutions-oklahoma-city?osq=plumbing,73135,,
430,6236,76,https://www.yelp.com/biz/brians-plumbing-and-showroom-oklahoma-city?osq=plumbing,73135,,
431,6271,111,https://www.yelp.com/biz/busch-henry-oklahoma-city?osq=plumbing,73135,,
432,6282,122,https://www.yelp.com/biz/gravitt-jerry-htg-and-air-oklahoma-city?osq=plumbing,73135,,
433,6334,174,https://www.yelp.com/biz/hunter-super-techs-pauls-valley-2?osq=plumbing,73135,,
434,6736,98,https://www.yelp.com/biz/rons-plumbing-oklahoma-city?osq=plumbing,73139,,
435,6808,170,https://www.yelp.com/biz/second-opinion-plumbing-heating-and-air-conditioning-oklahoma-city?osq=plumbing,73139,,
436,6960,10,https://www.yelp.com/biz/courtesy-plumbing-jones-2?osq=plumbing,73141,,
437,7032,82,https://www.yelp.com/biz/courtesy-plumbing-jones?osq=plumbing,73141,,
438,7592,165,https://www.yelp.com/biz/j-and-j-plumbing-newcastle?osq=plumbing,73144,,
439,7620,193,https://www.yelp.com/biz/h-m-s-heating-and-air-conditioning-newcastle?osq=plumbing,73144,,
440,8566,6,https://www.yelp.com/biz/new-age-plumbing-oklahoma-city?osq=plumbing,73150,,
441,8603,43,https://www.yelp.com/biz/all-good-plumbing-harrah?osq=plumbing,73150,,
442,8611,51,https://www.yelp.com/biz/goforth-plumbing-and-mechanical-choctaw?osq=plumbing,73150,,
443,8616,56,https://www.yelp.com/biz/irj-plumbing-newalla?osq=plumbing,73150,,
444,8618,58,https://www.yelp.com/biz/bob-usry-and-sons-plumbing-norman-2?osq=plumbing,73150,,
445,8621,61,https://www.yelp.com/biz/mastercraft-mechanical-newalla?osq=plumbing,73150,,
446,8626,66,https://www.yelp.com/biz/jacks-plumbing-harrah?osq=plumbing,73150,,
447,8635,75,https://www.yelp.com/biz/r-and-r-plumbing-mcloud?osq=plumbing,73150,,
448,8647,87,https://www.yelp.com/biz/a-z-plumbing-newalla?osq=plumbing,73150,,
449,8648,88,https://www.yelp.com/biz/irjs-plumbing-newalla?osq=plumbing,73150,,
450,8653,93,https://www.yelp.com/biz/all-good-plumbing-harrah-2?osq=plumbing,73150,,
451,8664,104,https://www.yelp.com/biz/brown-marc-plumbing-norman?osq=plumbing,73150,,
452,8691,131,https://www.yelp.com/biz/bob-morrell-plumbing-norman?osq=plumbing,73150,,
453,8719,159,https://www.yelp.com/biz/all-plumbing-solutions-norman?osq=plumbing,73150,,
454,8738,178,https://www.yelp.com/biz/certified-plumbing-norman?osq=plumbing,73150,,
455,8740,180,https://www.yelp.com/biz/rackleys-septic-service-harrah?osq=plumbing,73150,,
456,8760,200,https://www.yelp.com/biz/leons-plumbing-heating-and-air-norman?osq=plumbing,73150,,
457,8761,201,https://www.yelp.com/biz/s-and-s-plumbing-ii-norman?osq=plumbing,73150,,
458,8772,212,https://www.yelp.com/biz/metrorooter-plumbing-norman-2?osq=plumbing,73150,,
459,8852,72,https://www.yelp.com/biz/do-it-wright-plumbing-arcadia?osq=plumbing,73151,,
460,8909,129,https://www.yelp.com/biz/edgewater-plumbing-edmond?osq=plumbing,73151,,
461,8938,158,https://www.yelp.com/biz/a-and-d-plumbing-edmond?osq=plumbing,73151,,
462,8952,172,https://www.yelp.com/biz/nbc-plumbing-and-heating-edmond?osq=plumbing,73151,,
463,8969,189,https://www.yelp.com/biz/dennis-hubbard-plumbing-edmond?osq=plumbing,73151,,
464,8983,203,https://www.yelp.com/biz/clearwater-plumbing-edmond?osq=plumbing,73151,,
465,8985,205,https://www.yelp.com/biz/ecowater-systems-edmond-5?osq=plumbing,73151,,
466,10081,14,https://www.yelp.com/biz/shaver-plumbing-heating-and-air-norman?osq=plumbing,73160,,
467,10187,120,https://www.yelp.com/biz/hayes-and-delcid-plumbing-norman?osq=plumbing,73160,,
468,10188,121,https://www.yelp.com/biz/strategier-plumbing-norman?osq=plumbing,73160,,
469,10192,125,https://www.yelp.com/biz/m-d-s-plumbing-norman?osq=plumbing,73160,,
470,10199,132,https://www.yelp.com/biz/quality-plumbing-and-heating-of-norman-inc-norman?osq=plumbing,73160,,
471,10203,136,https://www.yelp.com/biz/par-sprinkler-norman?osq=plumbing,73160,,
472,10216,149,https://www.yelp.com/biz/american-water-solutions-newcastle?osq=plumbing,73160,,
473,10219,152,https://www.yelp.com/biz/absolute-plumbing-and-mech-norman?osq=plumbing,73160,,
474,10222,155,https://www.yelp.com/biz/j-b-drip-plumbing-norman?osq=plumbing,73160,,
475,10223,156,https://www.yelp.com/biz/gregorys-plumbing-co-norman?osq=plumbing,73160,,
476,10224,157,https://www.yelp.com/biz/rst-plumbing-and-mechanical-norman?osq=plumbing,73160,,
477,10230,163,https://www.yelp.com/biz/hansmeyer-plumbing-and-heating-norman?osq=plumbing,73160,,
478,10232,165,https://www.yelp.com/biz/lacey-mechanical-newcastle?osq=plumbing,73160,,
479,10238,171,https://www.yelp.com/biz/innovative-plumbing-designs-norman?osq=plumbing,73160,,
480,10239,172,https://www.yelp.com/biz/faucet-parts-norman?osq=plumbing,73160,,
481,10260,193,https://www.yelp.com/biz/performance-plus-mechanical-norman?osq=plumbing,73160,,
482,10270,203,https://www.yelp.com/biz/jeffs-plumbing-blanchard?osq=plumbing,73160,,
483,10276,209,https://www.yelp.com/biz/gregorys-plumbing-co-norman-2?osq=plumbing,73160,,
484,10279,212,https://www.yelp.com/biz/american-leak-detection-of-central-oklahoma-norman?osq=plumbing,73160,,
485,10280,213,https://www.yelp.com/biz/j-and-b-kustom-norman?osq=plumbing,73160,,
486,11204,47,https://www.yelp.com/biz/walker-plumbing-and-heating-el-reno?osq=plumbing,73169,,
487,11455,26,https://www.yelp.com/biz/hubbard-plumbing-edmond-2?osq=plumbing,73172,,
488,11571,142,https://www.yelp.com/biz/plumber-piedmont-ok-plumbing-and-repair-contractor-piedmont-3?osq=plumbing,73172,,
489,11641,212,https://www.yelp.com/biz/bretts-backhoe-service-piedmont?osq=plumbing,73172,,
490,11706,57,https://www.yelp.com/biz/ballard-and-son-plumbing-tuttle?osq=plumbing,73173,,
