,Unnamed: 0,Business_links,Zipcode_searched
141,141,https://www.yelp.com/biz/city-plumbing-services-norman?osq=plumbing,73101
142,142,https://www.yelp.com/biz/true-tech-home-services-oklahoma-city-3?osq=plumbing,73101
143,143,https://www.yelp.com/biz/champion-plumbing-edmond-7?osq=plumbing,73101
144,144,https://www.yelp.com/biz/hodgens-construction-norman-3?osq=plumbing,73101
145,145,https://www.yelp.com/biz/ps911-services-oklahoma-city-2?osq=plumbing,73101
146,146,https://www.yelp.com/biz/affordable-leak-detection-wellston?osq=plumbing,73101
147,147,https://www.yelp.com/biz/aqua-plumbing-services-mcloud?osq=plumbing,73101
148,148,https://www.yelp.com/biz/excel-comfort-services-edmond?osq=plumbing,73101
149,149,https://www.yelp.com/biz/bl3-plumbing-and-drain-cleaning-moore?osq=plumbing,73101
150,150,https://www.yelp.com/biz/a-better-plumbing-norman?osq=plumbing,73101
151,151,https://www.yelp.com/biz/best-choice-restoration-oklahoma-city?osq=plumbing,73101
152,152,https://www.yelp.com/biz/elite-irrigation-and-drainage-systems-lawton?osq=plumbing,73101
154,1,https://www.yelp.com/biz/wynn-plumbing-oklahoma-city?osq=plumbing,73102
171,18,https://www.yelp.com/biz/vip-plumbingok-harrah-2?osq=plumbing,73102
173,20,https://www.yelp.com/biz/fs-plumbing-and-backflow-oklahoma-city?osq=plumbing,73102
176,23,https://www.yelp.com/biz/good-old-days-plumbing-midwest-city?osq=plumbing,73102
178,25,https://www.yelp.com/biz/giesbrecht-drain-cleaning-oklahoma-city-3?osq=plumbing,73102
185,32,https://www.yelp.com/biz/four-seasons-control-edmond-2?osq=plumbing,73102
190,37,https://www.yelp.com/biz/ready-septic-oklahoma-city?osq=plumbing,73102
193,40,https://www.yelp.com/biz/asgard-maintenance-services-oklahoma-city?osq=plumbing,73102
194,41,https://www.yelp.com/biz/custom-plumbing-by-chris-norman?osq=plumbing,73102
195,42,https://www.yelp.com/biz/grooms-irrigation-oklahoma-city-2?osq=plumbing,73102
196,43,https://www.yelp.com/biz/rapid-water-heaters-oklahoma-city-2?osq=plumbing,73102
197,44,https://www.yelp.com/biz/buddys-plumbing-oklahoma-city-7?osq=plumbing,73102
199,46,https://www.yelp.com/biz/kc-plumbing-yukon?osq=plumbing,73102
200,47,https://www.yelp.com/biz/zaxs-plumbing-sewer-and-drain-oklahoma-city?osq=plumbing,73102
203,50,https://www.yelp.com/biz/a-amacs-plumbing-and-rooter-service-expert-sewer-and-drain-cleaning-oklahoma-city-2?osq=plumbing,73102
207,54,https://www.yelp.com/biz/quality-home-services-oklahoma-city?osq=plumbing,73102
236,83,https://www.yelp.com/biz/h2o-rooter-doctor-oklahoma-city?osq=plumbing,73102
249,96,https://www.yelp.com/biz/champion-plumbing-edmond-6?osq=plumbing,73102
265,112,https://www.yelp.com/biz/affordable-plumbing-oklahoma-city?osq=plumbing,73102
266,113,https://www.yelp.com/biz/davids-plumbing-oklahoma-city?osq=plumbing,73102
267,114,https://www.yelp.com/biz/hvac-solutions-edmond-3?osq=plumbing,73102
268,115,https://www.yelp.com/biz/hill-and-company-service-oklahoma-city-3?osq=plumbing,73102
269,116,https://www.yelp.com/biz/fixtpro-plumbing-group-oklahoma-city?osq=plumbing,73102
270,117,https://www.yelp.com/biz/d-and-d-drain-norman?osq=plumbing,73102
271,118,https://www.yelp.com/biz/coe-plumbing-oklahoma-city?osq=plumbing,73102
272,119,https://www.yelp.com/biz/drabek-and-hill-oklahoma-city?osq=plumbing,73102
273,120,https://www.yelp.com/biz/oklahoma-slab-leak-pro-oklahoma-city?osq=plumbing,73102
274,121,https://www.yelp.com/biz/plumb-crazy-plumbing-oklahoma-city?osq=plumbing,73102
275,122,https://www.yelp.com/biz/iplumb-oklahoma-city?osq=plumbing,73102
283,130,https://www.yelp.com/biz/andys-plumbing-oklahoma-city?osq=plumbing,73102
284,131,https://www.yelp.com/biz/drain-man-plumbing-oklahoma-city-2?osq=plumbing,73102
303,18,https://www.yelp.com/biz/russell-plumbing-oklahoma-city?osq=plumbing,73103
310,25,https://www.yelp.com/biz/bowler-and-sons-plumbing-oklahoma-city?osq=plumbing,73103
314,29,https://www.yelp.com/biz/joe-the-plumber-midwest-city?osq=plumbing,73103
321,36,https://www.yelp.com/biz/hardesty-team-oklahoma-city?osq=plumbing,73103
326,41,https://www.yelp.com/biz/h2o-plumbing-solutions-guthrie?osq=plumbing,73103
329,44,https://www.yelp.com/biz/third-step-plumbing-bethany?osq=plumbing,73103
330,45,https://www.yelp.com/biz/pipe-doctors-edmond?osq=plumbing,73103
335,50,https://www.yelp.com/biz/skyline-plumbing-and-construction-oklahoma-city-3?osq=plumbing,73103
337,52,https://www.yelp.com/biz/leons-plumbing-heating-and-air-conditioning-norman-4?osq=plumbing,73103
344,59,https://www.yelp.com/biz/hayes-plumbing-and-heating-oklahoma-city?osq=plumbing,73103
347,62,https://www.yelp.com/biz/gordons-gregorys-oklahoma-city?osq=plumbing,73103
350,65,https://www.yelp.com/biz/darnell-plumbing-heating-and-air-oklahoma-city-2?osq=plumbing,73103
353,68,https://www.yelp.com/biz/a-t-s-plumbing-company-and-rooter-too-oklahoma-city?osq=plumbing,73103
354,69,https://www.yelp.com/biz/reliable-blle-isle-plmbng-htng-and-ar-cndtnng-co-oklahoma-city?osq=plumbing,73103
357,72,https://www.yelp.com/biz/belle-isle-combustion-service-oklahoma-city?osq=plumbing,73103
362,77,https://www.yelp.com/biz/trade-mechanical-contractors-oklahoma-city?osq=plumbing,73103
363,78,https://www.yelp.com/biz/harrison-orr-air-conditioning-oklahoma-city?osq=plumbing,73103
364,79,https://www.yelp.com/biz/avant-plumbing-and-heating-oklahoma-city?osq=plumbing,73103
417,132,https://www.yelp.com/biz/public-insurance-claim-adjuster-oklahoma-city?osq=plumbing,73103
452,8,https://www.yelp.com/biz/stans-plumbing-bethany?osq=plumbing,73104
458,14,https://www.yelp.com/biz/red-plains-plumbing-oklahoma-city-2?osq=plumbing,73104
459,15,https://www.yelp.com/biz/bobs-plumbing-norman?osq=plumbing,73104
468,24,https://www.yelp.com/biz/oasis-plumbing-and-mechanical-oklahoma-city?osq=plumbing,73104
476,32,https://www.yelp.com/biz/fox-plumbing-company-oklahoma-city?osq=plumbing,73104
519,75,https://www.yelp.com/biz/ter-rey-plumbing-co-oklahoma-city?osq=plumbing,73104
541,97,https://www.yelp.com/biz/aces-three-plumbing-and-heating-oklahoma-city?osq=plumbing,73104
543,99,https://www.yelp.com/biz/mainstream-sewer-and-drain-service-oklahoma-city-2?osq=plumbing,73104
547,103,https://www.yelp.com/biz/hollowell-plumbing-oklahoma-city?osq=plumbing,73104
550,106,https://www.yelp.com/biz/streets-oklahoma-city?osq=plumbing,73104
572,128,https://www.yelp.com/biz/americas-choice-plumbing-oklahoma-city?osq=plumbing,73104
612,10,https://www.yelp.com/biz/truels-problem-solvers-oklahoma-city?osq=plumbing,73105
616,14,https://www.yelp.com/biz/randy-simons-plumbing-oklahoma-city?osq=plumbing,73105
618,16,https://www.yelp.com/biz/ever-ready-plumbing-heating-and-air-conditioning-oklahoma-city-3?osq=plumbing,73105
622,20,https://www.yelp.com/biz/cavnar-plumbing-oklahoma-city?osq=plumbing,73105
633,31,https://www.yelp.com/biz/smart-guy-plumbing-oklahoma-city?osq=plumbing,73105
638,36,https://www.yelp.com/biz/byrd-s-french-drain-solutions-oklahoma-city?osq=plumbing,73105
645,43,https://www.yelp.com/biz/silvernail-heat-air-plumbing-oklahoma-city?osq=plumbing,73105
650,48,https://www.yelp.com/biz/ct-mep-oklahoma-city?osq=plumbing,73105
668,66,https://www.yelp.com/biz/water-source-technology-oklahoma-city?osq=plumbing,73105
672,70,https://www.yelp.com/biz/abobs-plumbing-oklahoma-city?osq=plumbing,73105
676,74,https://www.yelp.com/biz/silvernail-oklahoma-city?osq=plumbing,73105
685,83,https://www.yelp.com/biz/platinum-plumbing-oklahoma-city?osq=plumbing,73105
692,90,https://www.yelp.com/biz/thunder-plumbing-oklahoma-city?osq=plumbing,73105
693,91,https://www.yelp.com/biz/minor-gerald-plumbing-heating-and-air-conditioning-oklahoma-city?osq=plumbing,73105
696,94,https://www.yelp.com/biz/pressley-plumbing-moore?osq=plumbing,73105
700,98,https://www.yelp.com/biz/wood-mark-plumbing-oklahoma-city?osq=plumbing,73105
701,99,https://www.yelp.com/biz/dks-plumbing-and-filtration-llc-midwest-city?osq=plumbing,73105
702,100,https://www.yelp.com/biz/advanced-plumbing-and-sewer-service-oklahoma-city?osq=plumbing,73105
704,102,https://www.yelp.com/biz/bryant-plumbing-heating-and-air-conditioning-oklahoma-city-2?osq=plumbing,73105
705,103,https://www.yelp.com/biz/jcm-specialty-service-del-city?osq=plumbing,73105
706,104,https://www.yelp.com/biz/alexander-plumbing-and-electric-oklahoma-city?osq=plumbing,73105
707,105,https://www.yelp.com/biz/patricks-george-plumbing-oklahoma-city?osq=plumbing,73105
713,111,https://www.yelp.com/biz/progress-plumbing-oklahoma-city?osq=plumbing,73105
721,119,https://www.yelp.com/biz/gary-ellis-plumbing-oklahoma-city?osq=plumbing,73105
723,121,https://www.yelp.com/biz/action-plumbing-oklahoma-city?osq=plumbing,73105
738,136,https://www.yelp.com/biz/blevins-hvac-and-plumbing-oklahoma-city?osq=plumbing,73105
739,137,https://www.yelp.com/biz/bruces-plumbing-oklahoma-city?osq=plumbing,73105
741,139,https://www.yelp.com/biz/couts-plumbing-oklahoma-city?osq=plumbing,73105
742,140,https://www.yelp.com/biz/plumbing-sales-oklahoma-city?osq=plumbing,73105
743,141,https://www.yelp.com/biz/myers-alvin-plumbing-oklahoma-city?osq=plumbing,73105
